,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link,only_city,low,heigh,mean_money
189,渠道运营专员（ios方向）,企,面议,深圳-南山区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,吉比特技术,网络游戏,100-499人,https://www.liepin.com/job/1911204733.shtml,深圳,面议,面议,面议
190,iOS 移动端开发工程师,企,18-30万,深圳,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,顺丰科技有限公司分支机构,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199375865.shtml,深圳,18,30,24.0
191,iOS开发工程师,企,18-24万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,指掌易科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197832700.shtml,北京,18,24,21.0
192,iOS开发工程师,企,12-24万,东莞,大专及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,盟大集团,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911336873.shtml,东莞,12,24,18.0
193,iOS研发经理,企,面议,北京,本科及以上,5年工作经验,投递后：2个工作日内反馈,2017年12月21日,指掌易科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911298798.shtml,北京,面议,面议,面议
194,iOS工程师,企,24-48万,北京,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,北京思维造物信息科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910514701.shtml,北京,24,48,36.0
195,IOS高级开发工程师,企,18-32万,广州,学历不限,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,广州银行,银行,1000-2000人,https://www.liepin.com/job/1911095536.shtml,广州,18,32,25.0
196,Senior iOS Developer,企,面议,上海,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月21日,EF Labs,计算机软件,100-499人,https://www.liepin.com/job/1910593574.shtml,上海,面议,面议,面议
197,IOS/Android 客户端开发工程师,企,7-12万,成都-高新区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月22日,海南太美航空股份有限公司,航空/航天,100-499人,https://www.liepin.com/job/1910430452.shtml,成都,7,12,9.5
198,iOS开发工程师（中高级）,企,24-48万,上海,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,喜马拉雅FM,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910754019.shtml,上海,24,48,36.0
199,高级IOS工程师,企,面议,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,vipkid,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/198897917.shtml,北京,面议,面议,面议
200,iOS开发工程师（中高级）,企,24-48万,上海,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,喜马拉雅FM,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910754019.shtml,上海,24,48,36.0
201,高级IOS工程师,企,面议,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,vipkid,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/198897917.shtml,北京,面议,面议,面议
202,QA工程师（Android/iOS应用测试）,企,30-60万,北京-朝阳区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,美团点评,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/199180203.shtml,北京,30,60,45.0
203,IOS软件开发工程师,企,面议,上海-长宁区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月22日,京东,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910910707.shtml,上海,面议,面议,面议
204,资深iOS开发工程师,企,面议,武汉-武昌区,本科及以上,3年工作经验,未知,2017年12月21日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1911241165.shtml,武汉,面议,面议,面议
205,移动端开发主管（ios/android）,企,36-54万,上海,统招本科,7年工作经验,投递后：5个工作日内反馈,2017年12月21日,跃橙信息科技(上海)有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910994152.shtml,上海,36,54,45.0
206,资深ios开发工程师,企,32-56万,北京,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月21日,高德软件,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1911434256.shtml,北京,32,56,44.0
207,iOS开发工程师,企,11-21万,上海,本科及以上,1年工作经验,投递后：10个工作日内反馈,2017年12月21日,纯米科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911432662.shtml,上海,11,21,16.0
208,iOS研发工程师,企,15-30万,上海,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,上海见寻文化创意有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911431018.shtml,上海,15,30,22.5
209,IOS R & D Engineer,企,18-36万,北京,学历不限,经验不限,投递后：5个工作日内反馈,2017年12月21日,北京布劳克晨信息技术有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911429064.shtml,北京,18,36,27.0
210,IOS高级开发工程师,企,14-22万,西安,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月21日,西安蜂语信息科技有限公司,通信(设备/运营/增值),50-99人,https://www.liepin.com/job/1910018924.shtml,西安,14,22,18.0
211,ios开发工程师,企,10-18万,杭州,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年12月21日,浙江科强智能控制系统有限公司,计算机软件,100-499人,https://www.liepin.com/job/1911413454.shtml,杭州,10,18,14.0
212,iOS开发工程师,企,12-18万,广州-海珠区,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,广州四十五度科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911320294.shtml,广州,12,18,15.0
213,ios开发工程师（中高级）,企,18-30万,广州-海珠区,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,广州飞跑科技有限公司,网络游戏,1-49人,https://www.liepin.com/job/1911389327.shtml,广州,18,30,24.0
214,ios软件开发,企,7-10万,厦门,大专及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月21日,厦门华帆科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911344836.shtml,厦门,7,10,8.5
215,iOS开发工程师,企,面议,深圳,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,万科物业,全部行业,10000人以上,https://www.liepin.com/job/197666972.shtml,深圳,面议,面议,面议
216,高级MAC/IOS开发工程师,企,面议,杭州,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,杭州云屏科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910064641.shtml,杭州,面议,面议,面议
217,ios高级开发工程师（cocos2d）,企,13-33万,广州-海珠区,大专及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月21日,广州飞跑科技有限公司,网络游戏,1-49人,https://www.liepin.com/job/1911349749.shtml,广州,13,33,23.0
218,ios工程师,企,10-18万,南京-雨花台,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,上海拓攻机器人有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911348668.shtml,南京,10,18,14.0
219,ios开发工程师（棋牌手游研发）,企,13-33万,广州-海珠区,大专及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月21日,广州飞跑科技有限公司,网络游戏,1-49人,https://www.liepin.com/job/1911348230.shtml,广州,13,33,23.0
220,高级IOS工程师,企,33-52万,北京,统招本科,4年工作经验,投递后：5个工作日内反馈,2017年12月21日,北京舟济科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910843035.shtml,北京,33,52,42.5
221,iOS开发工程师,企,8-13万,广州,本科及以上,1年工作经验,投递后：10个工作日内反馈,2017年12月21日,广州点盛信息科技有限公司,网络游戏,50-99人,https://www.liepin.com/job/199124217.shtml,广州,8,13,10.5
222,ios工程师,企,10-18万,北京,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,北京天威诚信电子商务服务有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911338130.shtml,北京,10,18,14.0
223,高级ios工程师,企,18-36万,上海-杨浦区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月21日,深圳萨摩耶,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/1911336766.shtml,上海,18,36,27.0
224,ios开发工程师,企,18-36万,广州-天河区,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,广州市盛世彩网络科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910978543.shtml,广州,18,36,27.0
225,IOS自动化测试工程师,企,面议,北京-朝阳区,统招本科,6年工作经验,投递后：5个工作日内反馈,2017年12月21日,北京慧据科技产业发展有限公司,计算机软件,100-499人,https://www.liepin.com/job/1911331394.shtml,北京,面议,面议,面议
226,优酷-iOS开发专家-应用桌面,企,面议,深圳,本科及以上,1年工作经验,未知,2017年12月21日,阿里巴巴,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911328772.shtml,深圳,面议,面议,面议
227,IOS开发,企,13-22万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,北京水母科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910815934.shtml,北京,13,22,17.5
228,资深iOS研发工程师,企,面议,北京-海淀区,本科及以上,3年工作经验,未知,2017年12月21日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1911319838.shtml,北京,面议,面议,面议
229,ios高级开发工程师,企,12-24万,深圳,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,深圳市安居星信息科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911316877.shtml,深圳,12,24,18.0
230,高级iOS开发工程师,企,13-26万,广州-海珠区,大专及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月21日,广州飞跑科技有限公司,网络游戏,1-49人,https://www.liepin.com/job/1911316857.shtml,广州,13,26,19.5
231,IOS开发工程师,企,10-14万,广州,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,亦云,计算机软件,100-499人,https://www.liepin.com/job/1911302280.shtml,广州,10,14,12.0
232,IOS开发工程师 武汉,企,面议,武汉-洪山区,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月21日,佰钧成技术,计算机软件,5000-10000人,https://www.liepin.com/job/1911299362.shtml,武汉,面议,面议,面议
233,ios手机端应用开发工程师,企,10-14万,天津,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,天津出行有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199976352.shtml,天津,10,14,12.0
234,Android/ios手机端应用开发工程师,企,12-18万,天津,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,天津出行有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911095330.shtml,天津,12,18,15.0
235,高级Android／IOS开发工程师,企,10-20万,廊坊,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,智线云科技(北京)有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911279414.shtml,廊坊,10,20,15.0
236,IOS工程师,企,12-22万,深圳,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,深圳光彩,基金/证券/期货/投资,50-99人,https://www.liepin.com/job/1911278930.shtml,深圳,12,22,17.0
237,ios开发工程师,企,13-16万,深圳-南山区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,微位(深圳)网络科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911081254.shtml,深圳,13,16,14.5
238,IOS开发工程师,企,12-18万,深圳-福田区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,星品优汇,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911274399.shtml,深圳,12,18,15.0
239,高级ios开发工程师,企,18-24万,北京-海淀区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,小能科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199725343.shtml,北京,18,24,21.0
240,IOS开发工程师,企,12-18万,深圳-福田区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,星品优汇,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911274399.shtml,深圳,12,18,15.0
241,高级ios开发工程师,企,18-24万,北京-海淀区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,小能科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199725343.shtml,北京,18,24,21.0
242,ios开发工程师,企,10-18万,杭州,本科及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月21日,杭州分享赚软件有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911247013.shtml,杭州,10,18,14.0
243,iOS架构师,企,面议,深圳-南山区,本科及以上,5年工作经验,未知,2017年12月21日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1911241160.shtml,深圳,面议,面议,面议
244,IOS开发工程师/高级IOS开发工程师,企,面议,深圳-南山区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月21日,深圳市道通智能航空技术有限公司,电子技术/半导体/集成电路,100-499人,https://www.liepin.com/job/1911241006.shtml,深圳,面议,面议,面议
245,ios开发工程师,企,7-12万,昆明-五华区,大专及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月21日,昆明盛策同辉数字科技有限责任公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911240961.shtml,昆明,7,12,9.5
246,IOS开发工程师-HZ,企,18-30万,杭州-滨江区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,小黑鱼科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911226152.shtml,杭州,18,30,24.0
247,iOS高级开发工程师,企,20-33万,深圳,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,深圳开黑科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911224813.shtml,深圳,20,33,26.5
248,iOS架构师-IM方向,企,面议,北京-海淀区,本科及以上,3年工作经验,未知,2017年12月21日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1911223316.shtml,北京,面议,面议,面议
249,高级移动应用研发工程师（Android & iOS）,企,面议,成都,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,亚信科技,通信(设备/运营/增值),10000人以上,https://www.liepin.com/job/1911222434.shtml,成都,面议,面议,面议
250,高级移动应用研发工程师（Android & iOS）,企,面议,南京,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,亚信科技,通信(设备/运营/增值),10000人以上,https://www.liepin.com/job/1911222433.shtml,南京,面议,面议,面议
251,iOS开发工程师,企,12-18万,杭州-余杭区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月21日,浙江纵横新创科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911219591.shtml,杭州,12,18,15.0
252,苹果(ios)开发工程师,企,10-11万,北京-海淀区,学历不限,1年工作经验,投递后：10个工作日内反馈,2017年12月21日,北京亿点时代科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/193421210.shtml,北京,10,11,10.5
253,IOS软件开发工程师,企,12-20万,上海,学历不限,经验不限,投递后：2个工作日内反馈,2017年12月21日,上海闪店联,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197169787.shtml,上海,12,20,16.0
254,资深iOS开发工程师,企,面议,上海,本科及以上,5年工作经验,投递后：10个工作日内反馈,2017年12月21日,巨人网络,网络游戏,2000-5000人,https://www.liepin.com/job/1911182330.shtml,上海,面议,面议,面议
255,iOS开发工程师J10335,企,14-28万,杭州,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,杭州坤盛资产管理有限公司(分支机构),基金/证券/期货/投资,100-499人,https://www.liepin.com/job/1911178447.shtml,杭州,14,28,21.0
256,ios开发工程师,企,12-18万,北京,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,世华万向资讯(北京)有限公司,影视/媒体/艺术/文化/出版,100-499人,https://www.liepin.com/job/192928482.shtml,北京,12,18,15.0
257,iOS资深研发工程师-海浪事业部(J170526091),企,25-35万,上海-普陀区,本科及以上,5年工作经验,未知,2017年12月21日,滴滴出行,互联网/移动互联网/电子商务,5000-10000人,https://www.liepin.com/job/1911162679.shtml,上海,25,35,30.0
258,ios开发工程师,企,7-11万,厦门,大专及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月21日,厦门江莎科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911073195.shtml,厦门,7,11,9.0
259,IOS高级开发工程师,企,18-36万,上海,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,全民TV,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911123518.shtml,上海,18,36,27.0
260,资深ios开发工程师,企,18-30万,上海,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,跃橙信息科技(上海)有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911118595.shtml,上海,18,30,24.0
261,ios开发工程师,企,13-21万,广州,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,浩云科技股份有限公司,计算机软件,1000-2000人,https://www.liepin.com/job/199701838.shtml,广州,13,21,17.0
262,IOS/Android高手,企,28-56万,深圳,统招本科,经验不限,投递后：5个工作日内反馈,2017年12月21日,珠海凡泰极客科技有限责任公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/197894445.shtml,深圳,28,56,42.0
263,IOS开发工程师,企,7-10万,佛山-顺德区,大专及以上,1年工作经验,投递后：10个工作日内反馈,2017年12月21日,广东百姓家网络科技股份有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911106250.shtml,佛山,7,10,8.5
264,IOS开发,企,面议,杭州,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,杭州市民卡,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/194786375.shtml,杭州,面议,面议,面议
265,APP自动化测试工程师（ios、android）,企,17-24万,上海,本科及以上,4年工作经验,投递后：10个工作日内反馈,2017年12月21日,Wicresoft,IT服务/系统集成,2000-5000人,https://www.liepin.com/job/1910983224.shtml,上海,17,24,20.5
266,高级IOS开发工程师,企,面议,上海,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,Wicresoft,IT服务/系统集成,2000-5000人,https://www.liepin.com/job/1910873317.shtml,上海,面议,面议,面议
267,IOS开发工程师,企,10-18万,南京-建邺区,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月21日,深圳宁泽金融科技有限公司,基金/证券/期货/投资,1-49人,https://www.liepin.com/job/1911081290.shtml,南京,10,18,14.0
268,iOS开发工程师,企,10-14万,成都,大专及以上,5年工作经验,投递后：1个工作日内反馈,2017年12月21日,四川睿盈源科技有限责任公司,计算机软件,1-49人,https://www.liepin.com/job/1911077804.shtml,成都,10,14,12.0
269,IOS高级开发工程师,企,16-26万,武汉,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,木仓科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/192927201.shtml,武汉,16,26,21.0
270,iOS工程师,企,18-24万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,盈泰财富云,基金/证券/期货/投资,500-999人,https://www.liepin.com/job/1911059245.shtml,北京,18,24,21.0
271,ios开发工程师,企,12-18万,深圳,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,深圳前海全盈科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911029206.shtml,深圳,12,18,15.0
272,ios开发（金服）,企,16-26万,杭州-上城区,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,新光控股集团,其他,2000-5000人,https://www.liepin.com/job/1911015232.shtml,杭州,16,26,21.0
273,IOS工程师,企,12-24万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,潞盈科贸(北京)有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/199365069.shtml,北京,12,24,18.0
274,iOS工程师,企,面议,淄博,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,国金汽车,汽车/摩托车,1000-2000人,https://www.liepin.com/job/1911010928.shtml,淄博,面议,面议,面议
275,（电商）IOS开发工程师,企,10-18万,南京-玄武区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,福中集团,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911010864.shtml,南京,10,18,14.0
276,软件工程师-iOS应用,企,15-28万,深圳,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,PhiCloud斐讯云,通信(设备/运营/增值),2000-5000人,https://www.liepin.com/job/197364217.shtml,深圳,15,28,21.5
277,ios开发工程师,企,面议,深圳,大专及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月21日,深圳智搜科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910978893.shtml,深圳,面议,面议,面议
278,手机端开发工程师（Android、iOS）,企,5-11万,呼和浩特,大专及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月21日,泛微北方大区,计算机软件,1000-2000人,https://www.liepin.com/job/194663018.shtml,呼和浩特,5,11,8.0
279,IOS/Android架构师,企,30-60万,上海,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,Wicresoft,IT服务/系统集成,2000-5000人,https://www.liepin.com/job/1910962243.shtml,上海,30,60,45.0
280,ios开发高级工程师,企,18-24万,广州,本科及以上,4年工作经验,投递后：2个工作日内反馈,2017年12月21日,数字人健康,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/198557140.shtml,广州,18,24,21.0
281,高级软件工程师（iOS）-GJKK,企,面议,深圳-南山区,统招本科,4年工作经验,投递后：5个工作日内反馈,2017年12月21日,深圳瀚德金融科技控股有限公司,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/1910939968.shtml,深圳,面议,面议,面议
282,高级iOS研发工程师,企,面议,北京-海淀区,本科及以上,5年工作经验,未知,2017年12月21日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910934989.shtml,北京,面议,面议,面议
283,IOS开发工程师,企,12-24万,天津,本科及以上,5年工作经验,投递后：2个工作日内反馈,2017年12月21日,天津易凡生物技术有限公司,医疗/保健/美容/卫生服务,50-99人,https://www.liepin.com/job/1910930868.shtml,天津,12,24,18.0
284,直播app端-高级ios开发工程师,企,18-30万,上海-松江区,学历不限,经验不限,投递后：10个工作日内反馈,2017年12月21日,巨人网络,网络游戏,2000-5000人,https://www.liepin.com/job/195632583.shtml,上海,18,30,24.0
285,iOS开发工程师,企,面议,广州,学历不限,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,广州武时亿网络科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/198888488.shtml,广州,面议,面议,面议
286,iOS架构师,企,25-50万,深圳,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月21日,金蝶软件深圳,互联网/移动互联网/电子商务,5000-10000人,https://www.liepin.com/job/1910905958.shtml,深圳,25,50,37.5
287,IOS开发工程师,企,面议,石家庄,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月21日,康明斯天远(河北)科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910904902.shtml,石家庄,面议,面议,面议
288,MSTD030C-高级iOS开发工程师,企,18-30万,深圳-南山区,本科及以上,4年工作经验,投递后：5个工作日内反馈,2017年12月21日,启明星电商,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/196764941.shtml,深圳,18,30,24.0
289,ios开发工程师,企,10-16万,广州,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,深圳自家人农电商有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910873344.shtml,广州,10,16,13.0
290,iOS开发工程师,企,12-14万,深圳,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,万科集团总部沃土计划,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910872652.shtml,深圳,12,14,13.0
291,iOS开发工程师,企,面议,北京,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,重庆圣商信息科技有限公司北京分公司,教育/培训/学术/科研/院校,100-499人,https://www.liepin.com/job/1910843367.shtml,北京,面议,面议,面议
292,iOS工程师,企,16-26万,上海,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,堆糖网,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910843004.shtml,上海,16,26,21.0
293,高级ios工程师（消费金融方向）,企,20-42万,南京,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年12月21日,小黑鱼科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910827563.shtml,南京,20,42,31.0
294,IOS应用开发工程师,企,10-19万,深圳,本科及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月21日,绿米联创,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199703193.shtml,深圳,10,19,14.5
295,ios开发工程师,企,10-19万,大连,学历不限,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,北京世联互动网络有限公司大连分公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910815866.shtml,大连,10,19,14.5
296,IOS开发,企,12-24万,杭州,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月21日,九州量子,通信(设备/运营/增值),100-499人,https://www.liepin.com/job/1910287273.shtml,杭州,12,24,18.0
297,iOS技术经理,企,33-52万,北京-朝阳区,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月21日,北京凯声文化传媒有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910800743.shtml,北京,33,52,42.5
298,IOS开发工程师,企,10-16万,北京,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,Wicresoft,IT服务/系统集成,2000-5000人,https://www.liepin.com/job/1910799886.shtml,北京,10,16,13.0
299,IOS软件开发,企,6-10万,广州-白云区,大专及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月21日,广州市展皓软件科技发展有限公司,计算机软件,黄边北路金碧雅苑,https://www.liepin.com/job/1910797096.shtml,广州,6,10,8.0
300,IOS开发工程师,企,7-11万,南昌-青山湖,统招本科,经验不限,投递后：2个工作日内反馈,2017年12月21日,成都三泰智能科技有限公司,IT服务/系统集成,500-999人,https://www.liepin.com/job/1910783822.shtml,南昌,7,11,9.0
301,ios开发,企,8-10万,镇江,大专及以上,1年工作经验,投递后：2个工作日内反馈,2017年12月21日,易乐网络,网络游戏,500-999人,https://www.liepin.com/job/1910780503.shtml,镇江,8,10,9.0
302,IOS高级工程师,企,24-36万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,北京遂视科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/199006211.shtml,北京,24,36,30.0
303,IOS工程师,企,12-18万,中山,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月21日,广东思锐光学股份有限公司,机械制造/机电/重工,500-999人,https://www.liepin.com/job/1910775118.shtml,中山,12,18,15.0
304,ios开发工程师,企,14-25万,上海,统招本科,经验不限,投递后：5个工作日内反馈,2017年12月21日,上海假面信息科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910764574.shtml,上海,14,25,19.5
